    ocorrencia_id,fração_origem,tipo,descricao_completa,data_ocorrencia,gravidade,resolvido,acao_tomada
OC00776,FR1217,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,16-07-2025 16:43,3,False,em analise
OC00777,FR1723,ruido,Obras não autorizadas no apartamento 3C fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2025-02-13 16:43,2,False,A resolver
OC00778,FR1787,Ruído,Obras não autorizadas no apartamento 2B fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2024-11-28 16:43,3,False,Em análise pela administração
OC00779,FR0013,Limpeza,,2024-03-21 16:43,2,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC00780,FR1128,Estacionamento,"Carro abandonado na garagem há meses, ocupando lugar e vertendo óleo.",2024/08/10 16:43:26,4,False,A resolver
OC00781,FR1082,Ruído,"Barulho excessivo proveniente do apartamento 5E durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2025-07-07 16:43,3,Não,Em análise pela administração
OC00782,FR2188,Ruído,Obras não autorizadas no apartamento 1A fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2025-03-30 16:43,3,Não,Pendente
OC00783,FR1126,Ruido,Cão do apartamento 2B ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-11-23 16:43,3,False,Pendente
OC00784,FR0828,Ruído,Cão do apartamento 3C ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-07-05 16:43,4,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00785,FR0198,Ruído,Obras não autorizadas no apartamento 5E fora do horário permitido. Utilização de berbequim e martelo após as 20h.,18/06/2024 16:43,2,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00786,FR0273,Ruído,Cão do apartamento 3C ladra constantemente durante o dia quando os proprietários estão ausentes.,2025-03-01 16:43,2,False,A resolver
OC00787,FR0777,Limpeza,Lixo acumulado no patamar do 1º andar há vários dias. Cheiro nauseabundo.,2024-06-04 16:43,1,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC00788,FR1553,Ruído,"Barulho excessivo proveniente do apartamento 1A durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2025-07-12 16:43,3,False,Pendente
OC00789,FR1487,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2025-07-12 16:43,3,False,A resolver
OC00790,FR1664,Ruído,Cão do apartamento 3C ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-09-26 16:43,4,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00791,FR1775,Ruído,Cão do apartamento 2B ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-08-14 16:43,4,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00792,FR2161,Vandalismo,Grafittis na entrada do bloco A. Necessária limpeza e eventual instalação de câmaras.,2025-06-27 16:43,1,N,
OC00793,FR0309,SEGURANÇA,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2025-03-30 16:43,4,False,A resolver
OC00794,FR2377,Ruído,"Barulho excessivo proveniente do apartamento 4D durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2025-03-20 16:43,4,False,
OC00795,FR1374,Vandalismo,Grafittis na entrada do bloco B. Necessária limpeza e eventual instalação de câmaras.,2025-01-15 16:43,2,False,Pendente
OC00796,FR2310,Vandalismo,Caixas de correio arrombadas durante a noite. Vários moradores afetados.,2025-05-02 16:43,4,Não,Em análise pela administração
OC00797,FR2472,Estacionamento,Veículo estacionado no meu lugar de garagem (lugar 27). Já aconteceu várias vezes.,2025-02-15 16:43,4,True,Proprietário do veículo identificado e notificado. Situação não voltou a repetir-se.
OC00798,FR0515,Ruído,"Barulho excessivo proveniente do apartamento 5E durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2025-04-17 16:43,4,False,Em análise pela administração
OC00799,FR0829,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2025-04-19 16:43,4,Não,A resolver
OC00800,FR1068,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2025-03-17 16:43,2,1,Reparação efetuada. Canalização substituída e paredes tratadas.
OC00801,FR1867,Estacionamento,"Carro abandonado na garagem há meses, ocupando lugar e vertendo óleo.",2025-09-07 16:43,2,False,em analise
OC00802,FR0015,Ruído,"Barulho excessivo proveniente do apartamento 1A durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2024-11-17 16:43,3,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00803,FR1336,Segurança,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2025-03-18 16:43,4,False,em analise
OC00804,FR2468,Ruído,Cão do apartamento 2B ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-11-13 16:43,1,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00805,FR1928,Estacionamento,Veículo estacionado no meu lugar de garagem (lugar 46). Já aconteceu várias vezes.,2025-07-01 16:43,4,False,A resolver
OC00806,FR1022,INFILTRAÇÃO,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2025-08-02 16:43,5,False,em analise
OC00807,FR2462,Ruído,Obras não autorizadas no apartamento 2B fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2024-05-25 16:43,3,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00808,FR1827,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 5E. Já causou danos na pintura e no rodapé.",2024-12-18 16:43,3,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC00809,FR0061,Segurança,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2024-05-25 16:43,2,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC00810,FR1725,Ruído,"Barulho excessivo proveniente do apartamento 3C durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2024-10-12 16:43,5,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00811,FR1354,Estacionamento,Veículo estacionado no meu lugar de garagem (lugar 92). Já aconteceu várias vezes.,2025-02-15 16:43,1,False,Pendente
OC00812,FR2411,Vandalismo,Caixas de correio arrombadas durante a noite. Vários moradores afetados.,2025-06-26 16:43,2,False,em analise
OC00813,FR1389,Ruído,"Barulho excessivo proveniente do apartamento 4D durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2025-07-19 16:43,3,False,A resolver
OC00814,FR2088,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2024-11-20 16:43,3,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC00815,FR2341,Ruído,    Obras não autorizadas no apartamento 5E fora do horário permitido. Utilização de berbequim e martelo após as 20h.    ,2025-05-02 16:43,3,1,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00816,FR1086,Estacionamento,Veículo estacionado no meu lugar de garagem (lugar 70). Já aconteceu várias vezes.,2024-12-21 16:43,4,N,Pendente
OC00817,FR1078,Ruído,Cão do apartamento 1A ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-09-27 16:43,3,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00818,FR2149,Estacionamento,Veículo estacionado no meu lugar de garagem (lugar 93). Já aconteceu várias vezes.,2024-07-19 16:43,3,True,Proprietário do veículo identificado e notificado. Situação não voltou a repetir-se.
OC00819,FR2044,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2024-12-15 16:43,4,False,Pendente
OC00820,FR1742,Ruído,Cão do apartamento 3C ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-11-08 16:43,3,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00821,FR0242,Vandalismo,Caixas de correio arrombadas durante a noite. Vários moradores afetados.,2025-02-05 16:43,3,False,A resolver
OC00822,FR2412,Segurança,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2025-03-15 16:43,3,False,A resolver
OC00823,FR1496,Ruído,Obras não autorizadas no apartamento 2B fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2025-09-08 16:43,2,0,em analise
OC00824,FR2302,Segurança,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2024-12-10 16:43,3,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC00825,FR0846,Ruído,"Barulho excessivo proveniente do apartamento 1A durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2024-04-19 16:43,4,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00826,FR1492,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2024-05-11 16:43,4,Sim,Reparação efetuada. Canalização substituída e paredes tratadas.
OC00827,FR1712,Ruído,Cão do apartamento 1A ladra constantemente durante o dia quando os proprietários estão ausentes.,2025-06-22 16:43,4,False,A resolver
OC00828,FR0314,Ruído,Cão do apartamento 2B ladra constantemente durante o dia quando os proprietários estão ausentes.,2025-04-04 16:43,1,False,Em análise pela administração
OC00829,FR1925,Ruído,Cão do apartamento 4D ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-07-22 16:43,3,Sim,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00830,FR2080,Limpeza,Lixo acumulado no patamar do 4º andar há vários dias. Cheiro nauseabundo.,2024-07-17 16:43,2,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC00831,FR0907,Vandalismo,Grafittis na entrada do bloco b. Necessária limpeza e eventual instalação de câmaras.,2024-09-01 16:43,1,False,Em análise pela administração
OC00832,FR1531,Ruído,"Barulho excessivo proveniente do apartamento 1A durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2025-01-17 16:43,4,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00833,FR2399,Vandalism,Grafittis na entrada do bloco C. Necessária limpeza e eventual instalação de câmaras.,2024-10-27 16:43,4,False,em analise
OC00834,FR1120,Estacionamento,"Carro abandonado na garagem há meses, ocupando lugar e vertendo óleo.",19/11/2024 16:43,4,True,
OC00835,FR0573,vandalismo,Grafittis na entrada do bloco A. Necessária limpeza e eventual instalação de câmaras.,2025-06-24 16:43,3,False,em analise
OC00836,FR2471,LIMPEZA,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,11/06/2024 16:43,3,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC00837,FR1650,Vandalismo,Caixas de correio arrombadas durante a noite. Vários moradores afetados.,2025-01-29 16:43,4,False,em analise
OC00838,FR0325,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2024-07-27 16:43,3,False,Pendente
OC00839,FR1750,SEGURANÇA,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2024-08-30 16:43,3,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC00840,FR0372,Segurança,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2025-06-28 16:43,3,False,Pendente
OC00841,FR2125,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2025-05-10 16:43,4,False,em analise
OC00842,FR0702,Ruído,Obras não autorizadas no apartamento 2B fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2024-04-30 16:43,3,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00843,FR1948,Ruído,"Barulho excessivo proveniente do apartamento 2B durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",24/06/2025 16:43,2,False,Pendente
OC00844,FR2041,Segurança,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2025-08-12 16:43,1,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
